sujeto,movimiento,variante_limpieza,estrategia_balanceo,modelo,clase,recall,precision,soporte,minoritaria
212260668,all,noOutliers,smote,IBk_kNN,right,0.9375,0.9375,48,True
212260668,all,noOutliers,smote,RBFNetwork_aprox,pull,0.9589,0.7216,73,False
212260668,all,noOutliers,smote,RBFNetwork_aprox,push,0.5897,0.92,78,False
212260668,all,noOutliers,smote,RBFNetwork_aprox,right,0.9375,0.8654,48,True
212260668,all,noOutliers,smote_tomek,SMO_SVM,pull,0.9041,0.9041,73,False
212260668,all,noOutliers,smote_tomek,SMO_SVM,push,0.8462,0.8462,78,False
212260668,all,noOutliers,smote_tomek,SMO_SVM,right,0.875,0.875,48,True
212260668,all,noOutliers,smote_tomek,RandomForest,pull,0.9315,0.9189,73,False
212260668,all,noOutliers,smote_tomek,RandomForest,push,0.8718,0.9189,78,False
212260668,all,noOutliers,smote_tomek,RandomForest,right,0.9583,0.902,48,True
212260668,all,noOutliers,smote_tomek,MLP,pull,0.9178,0.971,73,False
212260668,all,noOutliers,smote_tomek,MLP,push,0.9872,0.875,78,False
212260668,all,noOutliers,smote_tomek,MLP,right,0.875,1.0,48,True
212260668,all,noOutliers,smote_tomek,IBk_kNN,pull,0.9041,0.9565,73,False
212260668,all,noOutliers,smote_tomek,IBk_kNN,push,0.9103,0.8765,78,False
212260668,all,noOutliers,smote_tomek,IBk_kNN,right,0.9375,0.9184,48,True
212260668,all,noOutliers,smote_tomek,RBFNetwork_aprox,pull,0.9589,0.7216,73,False
212260668,all,noOutliers,smote_tomek,RBFNetwork_aprox,push,0.5769,0.9184,78,False
212260668,all,noOutliers,smote_tomek,RBFNetwork_aprox,right,0.9375,0.8491,48,True
212260668,all,noOutliers,random_undersampling_controlado,SMO_SVM,pull,0.9041,0.9041,73,False
212260668,all,noOutliers,random_undersampling_controlado,SMO_SVM,push,0.8333,0.8333,78,False
212260668,all,noOutliers,random_undersampling_controlado,SMO_SVM,right,0.875,0.875,48,True
212260668,all,noOutliers,random_undersampling_controlado,RandomForest,pull,0.9315,0.9577,73,False
212260668,all,noOutliers,random_undersampling_controlado,RandomForest,push,0.8718,0.9189,78,False
212260668,all,noOutliers,random_undersampling_controlado,RandomForest,right,0.9583,0.8519,48,True
212260668,all,noOutliers,random_undersampling_controlado,MLP,pull,0.9452,0.9583,73,False
212260668,all,noOutliers,random_undersampling_controlado,MLP,push,0.9231,0.9,78,False
212260668,all,noOutliers,random_undersampling_controlado,MLP,right,0.875,0.8936,48,True
212260668,all,noOutliers,random_undersampling_controlado,IBk_kNN,pull,0.9041,0.9706,73,False
212260668,all,noOutliers,random_undersampling_controlado,IBk_kNN,push,0.9359,0.869,78,False
212260668,all,noOutliers,random_undersampling_controlado,IBk_kNN,right,0.9167,0.9362,48,True
212260668,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,pull,0.9589,0.7143,73,False
212260668,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,push,0.5897,0.9388,78,False
212260668,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,right,0.9583,0.8846,48,True
212260672,all,noOutliers,sin_balanceo,SMO_SVM,left,0.75,0.6667,8,True
212260672,all,noOutliers,sin_balanceo,SMO_SVM,pull,0.9412,0.8276,51,False
212260672,all,noOutliers,sin_balanceo,SMO_SVM,push,0.4545,1.0,11,False
212260672,all,noOutliers,sin_balanceo,SMO_SVM,right,0.9167,1.0,24,False
212260672,all,noOutliers,sin_balanceo,RandomForest,left,0.25,1.0,8,True
212260672,all,noOutliers,sin_balanceo,RandomForest,pull,1.0,0.7846,51,False
212260672,all,noOutliers,sin_balanceo,RandomForest,push,0.2727,1.0,11,False
212260672,all,noOutliers,sin_balanceo,RandomForest,right,0.875,0.875,24,False
212260672,all,noOutliers,sin_balanceo,MLP,left,0.625,1.0,8,True
212260672,all,noOutliers,sin_balanceo,MLP,pull,0.9412,0.8276,51,False
212260672,all,noOutliers,sin_balanceo,MLP,push,0.4545,0.7143,11,False
212260672,all,noOutliers,sin_balanceo,MLP,right,0.7917,0.7917,24,False
212260672,all,noOutliers,sin_balanceo,IBk_kNN,left,0.75,1.0,8,True
212260672,all,noOutliers,sin_balanceo,IBk_kNN,pull,0.9412,0.8421,51,False
212260672,all,noOutliers,sin_balanceo,IBk_kNN,push,0.5455,0.6667,11,False
212260672,all,noOutliers,sin_balanceo,IBk_kNN,right,0.875,0.9545,24,False
212260672,all,noOutliers,sin_balanceo,RBFNetwork_aprox,left,0.375,1.0,8,True
212260672,all,noOutliers,sin_balanceo,RBFNetwork_aprox,pull,0.9412,0.6957,51,False
212260672,all,noOutliers,sin_balanceo,RBFNetwork_aprox,push,0.2727,1.0,11,False
212260672,all,noOutliers,sin_balanceo,RBFNetwork_aprox,right,0.5417,0.6842,24,False
212260672,all,noOutliers,random_oversampling,SMO_SVM,left,0.75,0.6667,8,True
212260672,all,noOutliers,random_oversampling,SMO_SVM,pull,0.9412,0.8276,51,False
212260672,all,noOutliers,random_oversampling,SMO_SVM,push,0.4545,1.0,11,False
212260672,all,noOutliers,random_oversampling,SMO_SVM,right,0.9167,1.0,24,False
212260672,all,noOutliers,random_oversampling,RandomForest,left,0.375,1.0,8,True
212260672,all,noOutliers,random_oversampling,RandomForest,pull,1.0,0.8226,51,False
212260672,all,noOutliers,random_oversampling,RandomForest,push,0.3636,1.0,11,False
212260672,all,noOutliers,random_oversampling,RandomForest,right,0.9167,0.88,24,False
212260672,all,noOutliers,random_oversampling,MLP,left,0.625,1.0,8,True
212260672,all,noOutliers,random_oversampling,MLP,pull,0.9412,0.8136,51,False
212260672,all,noOutliers,random_oversampling,MLP,push,0.6364,0.875,11,False
212260672,all,noOutliers,random_oversampling,MLP,right,0.8333,0.9091,24,False
212260672,all,noOutliers,random_oversampling,IBk_kNN,left,0.75,1.0,8,True
212260672,all,noOutliers,random_oversampling,IBk_kNN,pull,0.9216,0.8704,51,False
212260672,all,noOutliers,random_oversampling,IBk_kNN,push,0.7273,0.7273,11,False
212260672,all,noOutliers,random_oversampling,IBk_kNN,right,0.9167,0.9565,24,False
212260672,all,noOutliers,random_oversampling,RBFNetwork_aprox,left,0.375,1.0,8,True
212260672,all,noOutliers,random_oversampling,RBFNetwork_aprox,pull,0.9412,0.7164,51,False
212260672,all,noOutliers,random_oversampling,RBFNetwork_aprox,push,0.3636,1.0,11,False
212260672,all,noOutliers,random_oversampling,RBFNetwork_aprox,right,0.5833,0.7,24,False
212260672,all,noOutliers,class_weight_balanced,SMO_SVM,left,0.75,0.6667,8,True
212260672,all,noOutliers,class_weight_balanced,SMO_SVM,pull,0.9412,0.8276,51,False
212260672,all,noOutliers,class_weight_balanced,SMO_SVM,push,0.4545,1.0,11,False
212260672,all,noOutliers,class_weight_balanced,SMO_SVM,right,0.9167,1.0,24,False
212260672,all,noOutliers,class_weight_balanced,RandomForest,left,0.5,1.0,8,True
212260672,all,noOutliers,class_weight_balanced,RandomForest,pull,1.0,0.75,51,False
212260672,all,noOutliers,class_weight_balanced,RandomForest,push,0.1818,1.0,11,False
212260672,all,noOutliers,class_weight_balanced,RandomForest,right,0.8333,1.0,24,False
212260672,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,left,0.375,1.0,8,True
212260672,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,pull,0.9412,0.7164,51,False
212260672,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,push,0.3636,1.0,11,False
212260672,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,right,0.5833,0.7,24,False
212260672,all,noOutliers,random_undersampling_controlado,SMO_SVM,left,0.75,0.6,8,True
212260672,all,noOutliers,random_undersampling_controlado,SMO_SVM,pull,0.8824,0.8333,51,False
212260672,all,noOutliers,random_undersampling_controlado,SMO_SVM,push,0.4545,1.0,11,False
212260672,all,noOutliers,random_undersampling_controlado,SMO_SVM,right,0.9583,0.92,24,False
212260672,all,noOutliers,random_undersampling_controlado,RandomForest,left,0.625,1.0,8,True
212260672,all,noOutliers,random_undersampling_controlado,RandomForest,pull,1.0,0.85,51,False
212260672,all,noOutliers,random_undersampling_controlado,RandomForest,push,0.3636,1.0,11,False
212260672,all,noOutliers,random_undersampling_controlado,RandomForest,right,0.9167,0.88,24,False
212260672,all,noOutliers,random_undersampling_controlado,MLP,left,0.625,0.625,8,True
212260672,all,noOutliers,random_undersampling_controlado,MLP,pull,0.8824,0.8182,51,False
212260672,all,noOutliers,random_undersampling_controlado,MLP,push,0.4545,0.7143,11,False
212260672,all,noOutliers,random_undersampling_controlado,MLP,right,0.8333,0.8333,24,False
212260672,all,noOutliers,random_undersampling_controlado,IBk_kNN,left,0.75,0.5455,8,True
212260672,all,noOutliers,random_undersampling_controlado,IBk_kNN,pull,0.902,0.8679,51,False
212260672,all,noOutliers,random_undersampling_controlado,IBk_kNN,push,0.7273,0.7273,11,False
212260672,all,noOutliers,random_undersampling_controlado,IBk_kNN,right,0.75,0.9474,24,False
212260672,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,left,0.375,1.0,8,True
212260672,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,pull,0.9412,0.7164,51,False
212260672,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,push,0.3636,1.0,11,False
212260672,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,right,0.625,0.75,24,False
222260671,all,noOutliers,sin_balanceo,SMO_SVM,left,0.6667,0.4615,18,True
222260671,all,noOutliers,sin_balanceo,SMO_SVM,pull,0.3448,0.4167,29,False
222260671,all,noOutliers,sin_balanceo,SMO_SVM,push,0.3333,0.3529,18,True
222260671,all,noOutliers,sin_balanceo,SMO_SVM,right,0.6604,0.6731,106,False
222260671,all,noOutliers,sin_balanceo,RandomForest,left,0.5,0.9,18,True
222260671,all,noOutliers,sin_balanceo,RandomForest,pull,0.3793,0.6111,29,False
222260671,all,noOutliers,sin_balanceo,RandomForest,push,0.1111,0.4,18,True
222260671,all,noOutliers,sin_balanceo,RandomForest,right,0.9528,0.7319,106,False
222260671,all,noOutliers,sin_balanceo,MLP,left,0.6111,0.5789,18,True
222260671,all,noOutliers,sin_balanceo,MLP,pull,0.3103,0.36,29,False
222260671,all,noOutliers,sin_balanceo,MLP,push,0.2222,0.2667,18,True
222260671,all,noOutliers,sin_balanceo,MLP,right,0.7642,0.7232,106,False
222260671,all,noOutliers,sin_balanceo,IBk_kNN,left,0.3333,0.3158,18,True
222260671,all,noOutliers,sin_balanceo,IBk_kNN,pull,0.3103,0.2903,29,False
222260671,all,noOutliers,sin_balanceo,IBk_kNN,push,0.3333,0.5455,18,True
222260671,all,noOutliers,sin_balanceo,IBk_kNN,right,0.7642,0.7364,106,False
222260671,all,noOutliers,sin_balanceo,RBFNetwork_aprox,left,0.2778,1.0,18,True
222260671,all,noOutliers,sin_balanceo,RBFNetwork_aprox,pull,0.069,0.2222,29,False
222260671,all,noOutliers,sin_balanceo,RBFNetwork_aprox,push,0.0556,0.3333,18,True
222260671,all,noOutliers,sin_balanceo,RBFNetwork_aprox,right,0.9245,0.6364,106,False
222260671,all,noOutliers,random_oversampling,SMO_SVM,left,0.6667,0.5217,18,True
222260671,all,noOutliers,random_oversampling,SMO_SVM,pull,0.3448,0.3846,29,False
222260671,all,noOutliers,random_oversampling,SMO_SVM,push,0.5,0.5,18,True
222260671,all,noOutliers,random_oversampling,SMO_SVM,right,0.6887,0.7019,106,False
222260671,all,noOutliers,random_oversampling,RandomForest,left,0.4444,1.0,18,True
222260671,all,noOutliers,random_oversampling,RandomForest,pull,0.3793,0.5789,29,False
222260671,all,noOutliers,random_oversampling,RandomForest,push,0.1111,1.0,18,True
222260671,all,noOutliers,random_oversampling,RandomForest,right,0.9717,0.7254,106,False
222260671,all,noOutliers,random_oversampling,MLP,left,0.6667,0.6667,18,True
222260671,all,noOutliers,random_oversampling,MLP,pull,0.3448,0.3704,29,False
222260671,all,noOutliers,random_oversampling,MLP,push,0.2778,0.25,18,True
222260671,all,noOutliers,random_oversampling,MLP,right,0.7358,0.7358,106,False
222260671,all,noOutliers,random_oversampling,IBk_kNN,left,0.4444,0.381,18,True
222260671,all,noOutliers,random_oversampling,IBk_kNN,pull,0.3103,0.2727,29,False
222260671,all,noOutliers,random_oversampling,IBk_kNN,push,0.3333,0.6667,18,True
222260671,all,noOutliers,random_oversampling,IBk_kNN,right,0.7642,0.75,106,False
222260671,all,noOutliers,random_oversampling,RBFNetwork_aprox,left,0.2778,1.0,18,True
222260671,all,noOutliers,random_oversampling,RBFNetwork_aprox,pull,0.3103,0.3462,29,False
222260671,all,noOutliers,random_oversampling,RBFNetwork_aprox,push,0.2222,0.6667,18,True
222260671,all,noOutliers,random_oversampling,RBFNetwork_aprox,right,0.8208,0.6493,106,False
222260671,all,noOutliers,class_weight_balanced,SMO_SVM,left,0.6667,0.4615,18,True
222260671,all,noOutliers,class_weight_balanced,SMO_SVM,pull,0.3448,0.4167,29,False
222260671,all,noOutliers,class_weight_balanced,SMO_SVM,push,0.3333,0.3529,18,True
222260671,all,noOutliers,class_weight_balanced,SMO_SVM,right,0.6604,0.6731,106,False
222260671,all,noOutliers,class_weight_balanced,RandomForest,left,0.5556,0.7692,18,True
222260671,all,noOutliers,class_weight_balanced,RandomForest,pull,0.2759,0.6154,29,False
222260671,all,noOutliers,class_weight_balanced,RandomForest,push,0.0556,1.0,18,True
222260671,all,noOutliers,class_weight_balanced,RandomForest,right,0.9811,0.7222,106,False
222260671,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,left,0.2778,1.0,18,True
222260671,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,pull,0.2069,0.1875,29,False
222260671,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,push,0.2778,0.2174,18,True
222260671,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,right,0.6698,0.6396,106,False
222260671,all,noOutliers,smote,SMO_SVM,left,0.6667,0.48,18,True
222260671,all,noOutliers,smote,SMO_SVM,pull,0.3448,0.3846,29,False
222260671,all,noOutliers,smote,SMO_SVM,push,0.5,0.5,18,True
222260671,all,noOutliers,smote,SMO_SVM,right,0.6981,0.7255,106,False
222260671,all,noOutliers,smote,RandomForest,left,0.6111,0.5789,18,True
222260671,all,noOutliers,smote,RandomForest,pull,0.4828,0.5833,29,False
222260671,all,noOutliers,smote,RandomForest,push,0.1667,1.0,18,True
222260671,all,noOutliers,smote,RandomForest,right,0.9528,0.808,106,False
222260671,all,noOutliers,smote,MLP,left,0.6111,0.6471,18,True
222260671,all,noOutliers,smote,MLP,pull,0.3103,0.3214,29,False
222260671,all,noOutliers,smote,MLP,push,0.3333,0.2857,18,True
222260671,all,noOutliers,smote,MLP,right,0.7358,0.7429,106,False
222260671,all,noOutliers,smote,IBk_kNN,left,0.3889,0.28,18,True
222260671,all,noOutliers,smote,IBk_kNN,pull,0.4138,0.24,29,False
222260671,all,noOutliers,smote,IBk_kNN,push,0.3333,0.25,18,True
222260671,all,noOutliers,smote,IBk_kNN,right,0.4811,0.7083,106,False
222260671,all,noOutliers,smote,RBFNetwork_aprox,left,0.2778,1.0,18,True
222260671,all,noOutliers,smote,RBFNetwork_aprox,pull,0.3103,0.3913,29,False
222260671,all,noOutliers,smote,RBFNetwork_aprox,push,0.2222,0.3636,18,True
222260671,all,noOutliers,smote,RBFNetwork_aprox,right,0.8019,0.6439,106,False
222260671,all,noOutliers,smote_tomek,SMO_SVM,left,0.6667,0.48,18,True
222260671,all,noOutliers,smote_tomek,SMO_SVM,pull,0.3448,0.3846,29,False
222260671,all,noOutliers,smote_tomek,SMO_SVM,push,0.5,0.5,18,True
222260671,all,noOutliers,smote_tomek,SMO_SVM,right,0.6981,0.7255,106,False
222260671,all,noOutliers,smote_tomek,RandomForest,left,0.6111,0.5789,18,True
222260671,all,noOutliers,smote_tomek,RandomForest,pull,0.4828,0.5833,29,False
222260671,all,noOutliers,smote_tomek,RandomForest,push,0.1667,1.0,18,True
222260671,all,noOutliers,smote_tomek,RandomForest,right,0.9528,0.808,106,False
222260671,all,noOutliers,smote_tomek,MLP,left,0.6111,0.6471,18,True
222260671,all,noOutliers,smote_tomek,MLP,pull,0.3103,0.3214,29,False
222260671,all,noOutliers,smote_tomek,MLP,push,0.3333,0.2857,18,True
222260671,all,noOutliers,smote_tomek,MLP,right,0.7358,0.7429,106,False
222260671,all,noOutliers,smote_tomek,IBk_kNN,left,0.3889,0.28,18,True
222260671,all,noOutliers,smote_tomek,IBk_kNN,pull,0.4138,0.24,29,False
222260671,all,noOutliers,smote_tomek,IBk_kNN,push,0.3333,0.25,18,True
222260671,all,noOutliers,smote_tomek,IBk_kNN,right,0.4811,0.7083,106,False
222260671,all,noOutliers,smote_tomek,RBFNetwork_aprox,left,0.2778,1.0,18,True
222260671,all,noOutliers,smote_tomek,RBFNetwork_aprox,pull,0.3103,0.3913,29,False
222260671,all,noOutliers,smote_tomek,RBFNetwork_aprox,push,0.2222,0.3636,18,True
222260671,all,noOutliers,smote_tomek,RBFNetwork_aprox,right,0.8019,0.6439,106,False
222260671,all,noOutliers,random_undersampling_controlado,SMO_SVM,left,0.6667,0.4286,18,True
222260671,all,noOutliers,random_undersampling_controlado,SMO_SVM,pull,0.3448,0.2941,29,False
222260671,all,noOutliers,random_undersampling_controlado,SMO_SVM,push,0.4444,0.2581,18,True
222260671,all,noOutliers,random_undersampling_controlado,SMO_SVM,right,0.5,0.6795,106,False
222260671,all,noOutliers,random_undersampling_controlado,RandomForest,left,0.5556,0.625,18,True
222260671,all,noOutliers,random_undersampling_controlado,RandomForest,pull,0.6207,0.5143,29,False
222260671,all,noOutliers,random_undersampling_controlado,RandomForest,push,0.2222,0.5,18,True
222260671,all,noOutliers,random_undersampling_controlado,RandomForest,right,0.9057,0.8571,106,False
222260671,all,noOutliers,random_undersampling_controlado,MLP,left,0.7222,0.65,18,True
222260671,all,noOutliers,random_undersampling_controlado,MLP,pull,0.3448,0.2941,29,False
222260671,all,noOutliers,random_undersampling_controlado,MLP,push,0.4444,0.2759,18,True
222260671,all,noOutliers,random_undersampling_controlado,MLP,right,0.6321,0.7614,106,False
222260671,all,noOutliers,random_undersampling_controlado,IBk_kNN,left,0.5,0.3,18,True
222260671,all,noOutliers,random_undersampling_controlado,IBk_kNN,pull,0.3448,0.25,29,False
222260671,all,noOutliers,random_undersampling_controlado,IBk_kNN,push,0.3333,0.2143,18,True
222260671,all,noOutliers,random_undersampling_controlado,IBk_kNN,right,0.4906,0.7123,106,False
222260671,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,left,0.2778,1.0,18,True
222260671,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,pull,0.1379,0.1429,29,False
222260671,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,push,0.1111,0.1176,18,True
222260671,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,right,0.717,0.6281,106,False
22260552,all,noOutliers,sin_balanceo,SMO_SVM,left,0.8201,0.7935,239,False
22260552,all,noOutliers,sin_balanceo,SMO_SVM,pull,0.8903,0.8792,556,False
22260552,all,noOutliers,sin_balanceo,SMO_SVM,push,0.4744,0.6379,78,True
22260552,all,noOutliers,sin_balanceo,SMO_SVM,right,0.9833,0.9717,419,False
22260552,all,noOutliers,sin_balanceo,RandomForest,left,0.7782,0.8052,239,False
22260552,all,noOutliers,sin_balanceo,RandomForest,pull,0.9317,0.8506,556,False
22260552,all,noOutliers,sin_balanceo,RandomForest,push,0.2564,0.625,78,True
22260552,all,noOutliers,sin_balanceo,RandomForest,right,0.9714,0.969,419,False
22260552,all,noOutliers,sin_balanceo,MLP,left,0.8033,0.8496,239,False
